Rest_id,Rest_name,Cuisines,CFT,Locality,Total_Orders,Late_Night_Orders,Priority,Zomato_Ratings,Zomato_total_votes
28670,Urban Village,"North Indian,Chinese,Mughlai",350,Shahpur Jat,127,8,P3,-,-
28671,Mughlai St.,"North Indian,Mughlai",400,South Extension 1,3,-,P4,-,-
28672,Chai Shots,"Fast Food,Cafe,Beverages",250,main road kalkaji,206,-,P5,-,-
28673,Sanjha Chulha,"Chinese,Indian",600,Jangpura,7,2,P4,-,-
28674,Henry Cafe,"Continental,Fast Food,Indian",300,IGNOU road,51,15,P3,-,-
28675,Blue Ribbon,Bakery,200,Lajpat Nagar 4,24,-,P3,-,-
28676,A Grill Company,North Indian,600,"Logix City Centre, Sector 32, Noida",1,-,P1,-,-
28676,The grill express,North Indian,600,"Logix City Centre, Sector 32, Noida",2,-,P1,-,-
28677,Nawab's Rasoi,"North Indian,Chinese,Mughlai",600,Lajpat Nagar 4,34,17,P3,-,-
28678,Sweet Tickles,"Desserts,Bakery",350,IP Extension,4,-,P2,-,-
28679,Delhi Spicy,"Mughlai,North Indian,Chinese",250,Sarita Vihar,31,2,P2,-,-
28680,Cafe Shine,"North Indian,Italian",200,wave mall,4,-,P3,-,-
28683,Barbeque Nation,Indian,800,Thane,31,-,-,-,-
28684,Barbeque Nation,Indian,800,Palm Beach Road,20,-,-,-,-
28685,Cafe Coffee Day,"Cafe,Fast Food",300,Kondapur,69,-,-,-,-
28686,La Woods Hotel,"North Indian,Chinese,South Indian",500,Woods Road,5,-,P4,-,-
28688,Meat and Eat,"Desserts,Fast Food,Healthy Food",300,Bagmane constellation business park,176,-,P2,-,-
28689,Lassi Shop,Desserts,100,24th main,228,39,P3,-,-
28690,Onesta,"Italian,Cafe,Desserts",600,27th main road,544,-,P1,-,-
28691,Mukati Kitchen,"North Indian,Chinese,Biryani,Continental,Italian,Fast Food",400,HAL 3rd Stage,221,26,P3,-,-
28692,Magic Bowl,"North Indian,Chinese,Andhra,Tandoor",400,Electronic city Phase 1,31,-,P3,-,-
28693,Seafood Place,"Chinese,Biryani,Seafood,Coastal",350,stage 1,175,20,P2,-,-
28694,Cafesta,"Desserts,American,Continental,Italian,Fast Food,Cafe",400,Ascendas Park Square Mall,43,-,P2,-,-
28695,Vaathsalya Millet Cafe,"South Indian,Healthy Food",400,24th Main,65,-,P2,-,-
28696,Sip & Snacks- Sardar ji,"North Indian,Chinese,Fast Food",520,MSX MALL,25,-,P3,-,-
28697,KFoods,"North Indian,South Indian,Street Food",400,Okhla Phase 1,24,-,P2,-,-
28698,Roadhouse Cafe,"Italian,Cafe,Desserts",1200,"M-Block Market, GK-1",1,-,P3,-,-
28699,The Colaba Causeway,"North Indian,European,Street Food",500,Gk 1 Market,4,2,P4,-,-
28700,Fry Day Bakery,"Fast Food,Bakery",250,Sarita Vihar,17,-,P3,-,-
28703,TAB - Take A Bite,"Italian,Fast Food",100,Matunga East,34,-,P3,-,-
28704,Cafe Palms,"Fast Food,Cafe,Pizzas",350,Near D.A.V College,4,-,P2,-,-
28706,Desi Curry,"Seafood,Maharashtrian,Malwani",650,Near Prime Mall,19,1,P1,-,-
28709,Urban Tapri Cafe,Cafe,300,"Opposite SBI Bank, Shubhas Road",8,-,P3,-,-
28710,Bolt's Kitchen,"American,Italian,Beverages,Asian",400,Ram Baug,72,-,P3,-,-
28711,Sagar Falooda,Desserts,200,Juhu chowpatty,3,-,P3,-,-
28711,Sagar Kala Khatta,Desserts,200,Juhu chowpatty,1,-,P3,-,-
28712,Kakori House,"North Indian,Mughlai",1200,Grant Road,77,-,P3,-,-
28713,Aishwarya,"North Indian,Chinese,Seafood",500,Opposite Seawood Station East,16,-,P3,-,-
28714,Kakori House,"North Indian,Mughlai",1200,Sakinaka,262,8,P1,-,-
28715,Kakori House,"North Indian,Mughlai",1200,Mahim,118,2,P1,-,-
28717,Kakori House,"North Indian,Mughlai",1200,"Oshiwara, Andheri West",43,3,P2,-,-
28718,Status Pure Veg,"North Indian,Chinese,South Indian,Fast Food",700,Shanmukhanand Hall,172,-,P2,-,-
28719,Kakori House,"North Indian,Mughlai",1200,"Hill Road, Bandra West",150,-,P3,-,-
28720,Burger King,Fast Food,500,DLF South Square,74,-,-,-,-
28721,Ovenstory Pizza,Pizzas,700,Santacruz East,34,-,-,-,-
28722,Ovenstory Pizza,Pizzas,700,Malad Kan east,22,5,-,-,-
28723,DhanoO's Dhaba,North Indian,500,Dr Ambedkar Road,25,5,P6,-,-
28725,Mumbai Vibe,"North Indian,Chinese,Continental,Cafe",800,Ganga Jamuna Block,40,6,P2,-,-
28727,Ali's,Indian,300,M. K. Chamber,112,12,P3,-,-
28728,Cafe Waffle Love,Cafe,600,JP Road,71,34,P2,-,-
28729,Happy Singh Da Dhaba,North Indian,400,"Andheri Universal Estate,Near Wadia School",4,1,P6,-,-
28730,Bollywood F-anda,"Fast Food,Healthy Food",500,Adarsh Nagar,9,1,P3,-,-
28731,The Bhookha Beirdo,"Continental,Cafe",600,Off Pali Hill,21,-,P4,-,-
28732,Brown Rice Box,"Healthy Food,Salads",400,"Hill Road, Bandra West",97,9,P4,-,-
28733,Burger Bites,Fast Food,300,Opp. Bhagwan Collections,24,-,P3,-,-
28734,New Town Cafe - Park Plaza,"Chinese,Continental,Indian",1200,DLF Phase-4,3,1,P2,-,-
28736,Thycharis,"Chinese,Indian",500,u block,6,-,P4,-,-
28737,Potli,Indian,500,"Central Arcade, Dlf Phase 2",20,-,P4,-,-
28738,Frozen Wonders,"Desserts,Ice Cream",250,Bhim Nagar,18,-,P3,-,-
28740,chaudhary chaap & chinese,North Indian,250,Sector 16 Huda market,19,-,P6,-,-
28741,Carpedium,Bakery,800,Sector 14 Huda market,3,-,P3,-,-
28742,Singh Saab Chicken Corner,Indian,300,Sector 22 Market,351,-,P3,-,-
28743,Kalkata's Lazeez,Fast Food,300,Arya Samaj Road,2,-,P6,-,-
28743,Kalkata's Lazeez Kathi Roll,Fast Food,300,Arya Samaj Road,9,-,P6,-,-
28744,Chettinad Samayal,"Chettinad,South Indian,Biryani",400,Keshavardhini Nagar,37,-,P2,-,-
28746,Creamy Way,"Desserts,Ice Cream",250,Perumal Kovil Street,97,-,P2,-,-
28747,Arabian Grill,"Biryani,South Indian,Arabian,Grill,Tandoor",250,Perumal Kovil Street,360,-,P2,-,-
28748,The Kitchen,Chinese,500,Khar,42,26,P4,-,-
28749,Meraki,"Chinese,Thai,Burmese",550,Adarsh Nagar,62,17,P3,-,-
28750,Spice 27,"North Indian,Chinese",500,Near Ranibaug,29,1,P3,-,-
28751,ABC Grill & Rolls,"North Indian,Fast Food",400,B.K Chowk,9,-,P6,-,-
28753,Kebabzaade,Mughlai,400,Supermart-1,13,2,P3,-,-
28755,ABC Biryani Wala,Biryani,200,B.K Chowk,58,-,P6,-,-
28756,cafe hangout,"Italian,Fast Food,Continental,Beverages",600,Sector 9 Huda Market,5,-,P2,-,-
28757,Chimney - The Takeaway,"South Indian,Chinese,North Indian",450,Ardee City,8,-,P4,-,-
28759,Taste of Tamil Nadu,"South Indian,Chinese,North Indian",300,Hong Kong Bazaar Mall,48,-,P2,-,-
28760,Burmese Kitchen,"Thai,Chinese",800,DLF Phase 1,6,-,P3,-,-
28761,Cafe Momo Cha,"Chinese,Fast Food",400,"Sector 44, CNG Pump",15,-,P5,-,-
28762,Domino's Pizza,Pizzas,700,"F Block , Sahakar Nagar",33,-,-,-,-
28763,Domino's Pizza,Pizzas,700,"Nagwara, Outer Ring Road",6,-,-,-,-
28765,Domino's Pizza,Pizzas,700,Opposite Manyata Tech Park,40,-,-,-,-
28766,Domino's Pizza,Pizzas,700,Gafoor Bagh,63,-,-,-,-
28767,Domino's Pizza,Pizzas,700,Lake View Mall,84,-,-,-,-
28768,Domino's Pizza,Pizzas,700,Kachiguda Main Road,29,-,-,-,-
28769,Domino's Pizza,Pizzas,700,Opposite Sapthagiri Hospital,92,-,-,-,-
28770,Domino's Pizza,Pizzas,700,100 Feet Road,20,-,-,-,-
28771,Domino's Pizza,Pizzas,700,IDPL X Road,13,-,-,-,-
28772,Domino's Pizza,Pizzas,700,Santosh Nagar Colony,46,-,-,-,-
28773,Domino's Pizza,Pizzas,700,Th Forum Sujana Mall,19,-,-,-,-
28774,Domino's Pizza,Pizzas,700,GHMC Kapra Circle,17,-,-,-,-
28780,Domino's Pizza,Pizzas,700,"Opp Bharti Vidyapeeth Gate, Katraj",24,-,-,-,-
28786,Domino's Pizza,Pizzas,700,Maratha Colonydahisar(East),8,-,-,-,-
28788,Domino's Pizza,Pizzas,700,"Shivrise Apartment, Akurli Roadkandivali",6,-,-,-,-
28790,Domino's Pizza,Pizzas,700,"Plot No. 1,Sector -7",5,-,-,-,-
28800,Domino's Pizza,Pizzas,700,Sector-18,307,-,-,-,-
28807,Domino's Pizza,Pizzas,700,Shanti Niketan,15,-,-,-,-
28809,Domino's Pizza,Pizzas,700,Aditya Mega Mallc.B.D. Sahadara,25,-,-,-,-
28810,Domino's Pizza,Pizzas,700,Adjacent Icici Bankshahdara,9,-,-,-,-
28811,Fat Chef's Kitchen,"Chinese,American",500,Shivalik Road,4,-,P3,-,-
28815,Milkay Way,"Desserts,Ice Cream",250,Abirami Mega Mall,28,-,P3,-,-
28816,Hotel Vrindavan,"Chinese,Continental,South Indian,Fast Food,Mexican",300,Nigdi,20,-,P2,-,-
28818,Siya,"North Indian,Chinese",450,Kothrud,102,-,P1,-,-
28819,Le' Roll King,"North Indian,Fast Food",200,Baner,52,3,P3,-,-
28820,Khalsa Veg,North Indian,400,Near Ganpati Temple,10,-,P1,-,-
28821,Tarriii Misal House,Maharashtrian,150,PCMC,25,-,P1,-,-
28823,Food Galaxy,Fast Food,250,Baner,3,-,P3,-,-
28825,Shree Restaurant & Bar,"North Indian,Fast Food",300,Baner,3,-,P3,-,-
28826,Kalyan Bhel,Fast Food,150,Baner,425,-,P2,-,-
28827,Balaji Bhel & Snacks,Fast Food,150,Baner,60,-,P3,-,-
28829,Sarovar,"North Indian,Chinese",300,Nigdi,12,-,P3,-,-
28830,Cafe Tanishka,Fast Food,200,Nigdi,12,-,P3,-,-
28831,Rang Barse,North Indian,400,Viman Nagar,28,5,P3,-,-
28833,Foodistaan,"Indian,Chinese,Seafood",500,Narhe,8,-,P4,-,-
28834,Burger Bar,Fast Food,350,Magarpatta,91,-,P2,-,-
28835,Adelyn Fusion Cafe,,200,Kothrud,9,-,P3,-,-
28836,Venky's Chicken Xperience,Fast Food,300,PCMC,91,-,P2,-,-
28837,The Spot,"Continental,Italian,Thai",500,Habbibllah road,25,7,P3,-,-
28838,Hotel Marina Juice Park,"Desserts,Beverages",250,Santhome,14,-,P2,-,-
28839,Spizee Madras,"Chinese,Biryani",250,Indira Nagar,38,-,P1,-,-
28840,Green Valley,"South Indian,Indian",250,P S Sivasamy Salai,24,-,P4,-,-
28841,Amritsari Kulcha Land,Punjabi,200,BTM,22,-,P2,-,-
28842,Pammy's Multi Cuisine,"North Indian,Chinese,Seafood",400,Near Govind Garden Chowk,22,5,P2,-,-
28844,Funky Punjab,"North Indian,Chinese,Biryani,Punjabi",300,BTM 2nd Stage,20,-,P3,-,-
28845,Punjab Spices,"North Indian,Chinese",300,Bopodi,7,-,P6,-,-
28846,Cafesta,"Desserts,American,Continental,Italian,Fast Food,Cafe",400,Forum Neighborhood Mall,47,-,P3,-,-
28847,Lazeezo,"North Indian,Biryani",250,Near Asoka Pure Veg,8,-,P2,-,-
28848,Dev's Gugababa,"North Indian,Chinese,Bengali",250,BTM,136,-,P3,-,-
28852,TQD: The Quirky Desi,"North Indian,Chinese,Biryani,Italian,Fast Food",150,"Opposite Shell Petrol Pump, Hinjawadi",76,-,P2,-,-
28853,Kakke Da Paratha,North Indian,150,Behind Persistent Company,191,-,P3,-,-
28854,Rolls Inn,Fast Food,200,Kalyani Nagar,160,41,P3,-,-
28855,Chick Chicken Punjabi,"North Indian,Chinese,Fast Food,Tandoor",300,Kondhwa,21,-,P3,-,-
28856,Chicha Hyderabadi,Biryani,300,Viman Nagar,20,-,P6,-,-
28857,Oh So Stoned,Desserts,300,Kharadi,39,7,P2,-,-
28858,The Litti Express,Bihari,100,Near Pizza Hut,19,-,P2,-,-
28859,New Manalee Veg,"North Indian,South Indian,Fast Food",400,Camp,30,2,P4,-,-
28860,KantAai,North Indian,300,Viman Nagar,25,-,P3,-,-
28861,Haldiram Food City,"Desserts,Fast Food,Bakery",300,Near Fort Knox Building,100,-,P0,-,-
28863,Twist In Taste,Chinese,200,Near Bank of Baroda (dum dum Branch),73,-,P3,-,-
28864,Nirmal Food Plaza,"North Indian,South Indian",300,Near Chinese Temple (Naskar bagan),226,-,P3,-,-
28865,Rollick,"Desserts,Ice Cream",200,Near BD Bus stop,70,-,P3,-,-
28866,The Biryani Company,"North Indian,Biryani,Mughlai",400,Besides BRWS Hospital,164,-,P3,-,-
28867,Rolla Wrappa,"Chinese,Continental,Fast Food",200,Opposite Malancha Cinemas,145,10,P3,-,-
28868,The Tummy Tuccker,"Chinese,Cafe",600,Opp PNB ATM,10,-,P4,-,-
28870,Pithe Bilashi,Bengali,300,Near Madras Restaurant,61,-,P4,-,-
28871,Go Chinese,Chinese,300,"Near Apu Tea stall, Bikramghar",9,-,P3,-,-
28872,The Fried Factory,"American,Fast Food",200,Near Jadavpur CPM PArty Office,188,-,P3,-,-
28874,Nicole's,"Desserts,Bakery",150,Near Circus Avenue,8,-,P4,-,-
28879,Sea Emperor,"North Indian,Chinese,Biryani,Chettinad,Desserts,South Indian,Seafood,Arabian,Indian,Beverages,Grill,Tandoor,Kebabs",350,Velachery Main Road,193,-,P1,-,-
28880,Rohan's Swadpurty,"North Indian,Fast Food",200,Dhankawadi,12,-,P4,-,-
28881,Spice Of Karjat,"North Indian,Mughlai",400,Srishti Complex,6,-,P6,-,-
28882,Punjab Di Rasoi,"North Indian,Indian",500,Goregaon West,164,-,P4,-,-
28884,Burger Bros,Fast Food,450,"Carter Road, Bandra West",229,20,P3,-,-
28885,Shiv Sagar,South Indian,300,Lower Parel,82,1,P4,-,-
28886,Poonam Fast Food,"Fast Food,Indian",400,"Station Road, Near Prashant Hotel",21,-,P4,-,-
28887,The Kaka's Kitchen,Chinese,300,Opposite Oshiwara Depot,62,3,P2,-,-
28893,Sbarro,"Italian,Pizzas",600,Ramodiya Mansion,97,-,P3,-,-
28895,Sbarro,"Italian,Pizzas",600,Sterling Cinema,92,-,P3,-,-
28897,Sbarro,"Italian,Pizzas",600,D.J. Road,225,-,P2,-,-
28898,Sbarro,"Italian,Pizzas",600,Besides Trident Hotel,94,-,P3,-,-
28899,Caek Cafe,"Desserts,Bakery",300,"Poonam Estate Cluster 3, Mira Road East",2,-,P2,-,-
28901,Jain Sweet & Farsan House,"Street Food,Sweets",100,Jawahar Nagar,68,-,P3,-,-
28904,Sbarro,"Italian,Pizzas",600,Ghodbunder Road,47,-,P2,-,-
28905,Loco For Cocoa,"Desserts,Bakery",400,"Galleria, Hiranandani, Powai",54,-,P3,-,-
28906,The Fit Spoon,Healthy Food,500,near purepur kolhapur,62,-,P3,-,-
28908,Haribhai Damodar & Sons,"Fast Food,Sweets",400,near police chowki,35,-,P3,-,-
28909,Lalit Vihar,"Mughlai,Chinese,Seafood",700,Near Topiwala Centre,84,5,P3,-,-
28910,Green Orchid,"North Indian,Chinese,Continental,South Indian",650,Near Punjab National Bank,36,3,P1,-,-
28911,Cheelizza,"Chinese,Desserts,Italian,Fast Food,Pizzas",500,Haawre Tiara Shopping Complex,47,-,P2,-,-
28914,5 Spice,"Chinese,Desserts",1000,Opposite S.T Bus Stand,212,10,P1,-,-
28915,Ruchi,"North Indian,Chinese,Fast Food,Tandoor",400,Saraf Kaskar Industries,29,-,P4,-,-
28916,Chinaman,Chinese,450,Near Ruia College,226,9,P2,-,-
28917,New Maharashtra,"North Indian,Chinese,Seafood,Maharashtrian,Malwani",500,Apna Bazar,54,6,P3,-,-
28918,Gokool,"North Indian,Chinese,Fast Food,Tandoor",400,Yashashree Plaza,17,-,P3,-,-
28919,Aditi Fast Food,"North Indian,Chinese,South Indian,Fast Food,Beverages,Street Food",600,Opposite Railway Station,44,-,P2,-,-
28920,Lalit Fine Dine,"North Indian,Chinese,Seafood",900,Near Topiwala Talkies,9,-,P2,-,-
28921,Masala Kitchen,"Mughlai,North Indian,Chinese,Seafood",600,Near Topiwala Theatre,9,3,P3,-,-
28922,Paradise,,800,Legend Crystal,53,-,-,-,-
28924,Sbarro,"Italian,Pizzas",600,Next to Enrich Beauty Saloon,70,-,P2,-,-
28928,Aishwarya,South Indian,200,Kothrud,62,-,P3,-,-
28931,Kung Fu Hub,Chinese,250,"Lathia Rubbber Factory Andheri Kurla Road, Andheri East",1,-,P3,-,-
28932,Bhookkad Restaurant,"Fast Food,South Indian",300,"Janki Devi Road, 4 Bungalows.",44,3,P4,-,-
28933,Fleur : The Fern Hotel,"North Indian,Continental,Thai",1100,I.B Patel Road,33,-,P2,-,-
28935,Kitchen's King,Indian,400,Mhada,14,3,P4,-,-
28936,Sachit Kitchen,Indian,300,Chandivali Farm Road,141,2,P3,-,-
28937,YOSE,Juices,100,"Raj Industrial Complex, Marol Military Road",5,-,P3,-,-
28938,JP Foods,Ice Cream,400,Link Palace,6,-,P3,-,-
28940,The Dining Room,Indian,300,"Sher-E-Punjab Society, Mahakali Caves Road",118,4,P3,-,-
28941,Rolls Mania,"North Indian,Fast Food",150,Dhankawadi,91,-,P1,-,-
28943,Bong Adda,Fast Food,400,Sector 10,38,-,P3,-,-
28946,Apsara Ice Cream,"Desserts,Ice Cream",200,Sodawala Lane,51,-,P2,-,-
28947,Veg Khajana,"North Indian,Chinese,South Indian,Fast Food",500,Saibaba Nagar,80,6,P3,-,-
28948,The Wok House,"Chinese,Seafood,Desserts,Thai",600,Hari Market,199,8,P3,-,-
28949,Denish The Cake Shop,"Desserts,Bakery",200,Nehru Nagar Station Road,28,-,P6,-,-
28951,SGF- Spice Grill Flame,"North Indian,Chinese,Italian",350,NDPL office,73,-,P2,-,-
28953,Whisk,Bakery,300,Ashok Vihar,15,-,P3,-,-
28957,The Delicious Treats,"Indian,Chinese",350,Palam Dabri Road,12,11,P2,-,-
28960,Smile Bakers,"Chinese,Bakery",300,Shalimar Bagh,37,-,P3,-,-
28961,Gulab Wala,"North Indian,Desserts,South Indian",350,Pitampura,385,-,P1,-,-
28962,Apni Rasoi,"North Indian,Chinese",300,Delhi University-GTB Nagar,38,-,P2,-,-
28963,Ajnabee Sweets,"North Indian,Chaat,Sweets",250,Ramarao Street,214,-,P1,-,-
28964,Thenai Muniyandi Vilas,South Indian,150,Elango Salai,110,6,P2,-,-
28964,Theni Muniyandi Vilas,South Indian,150,Elango Salai,2,-,P2,-,-
28966,SGF - Spice Grill Flame,"North Indian,Chinese,Fast Food",350,Rohini,55,11,P6,-,-
28967,Dev China Town,"Chinese,Fast Food",300,Rohini,33,-,P3,-,-
28968,Hori Lal Paan,Street Food,100,Ashok Vihar 3,32,-,P2,-,-
28969,New Sanjhi Rasoi,"North Indian,Italian",300,Mahavir Enclave,8,-,P2,-,-
28970,Kairi The Royal Taste,"North Indian,Chinese,Fast Food",400,Dabri Extention,9,-,P4,-,-
28972,Utsav,Bakery,250,Aggarwal Millenium Tower-I,3,-,P3,-,-
28973,The Sandwich Hunt,Fast Food,250,Shanthi Nagar,60,-,P2,-,-
28974,Brundavan Upachar,"North Indian,Chinese,Biryani,South Indian,Fast Food,Coastal",200,Chikkalasandra,79,-,P2,-,-
28975,Lassi Express,"Desserts,Beverages",100,Pattandur Agrahara,116,1,P2,-,-
28979,Pista house Haleem,"Andhra,Mughlai",500,Frazer town,266,-,P3,-,-
28980,Onesta,"Italian,Cafe",600,Ramagondanahalli Village,331,-,P1,-,-
28981,Baskin Robbins,Desserts,200,27th Main,155,-,P6,-,-
28982,Rigan Hyderabadi Bawarchi,"North Indian,Chinese,Biryani,Desserts,Mughlai",600,dasarahalli main road,167,-,P3,-,-
28983,Vande Matharam,"North Indian,Chinese,Andhra,Desserts,South Indian,Asian,Jain",350,R Block,140,-,P2,-,-
28984,Food on Fire Afghan Darbar,"Afghani,Chinese",400,Dilshad Nagar Colony,157,41,P2,-,-
28985,Aromas@11six,"Indian,Chinese,Tandoor",500,Chitrapuri Colony,183,5,P2,-,-
28986,Malabar kitchen,South Indian,500,Radha krishna nagar,106,-,P3,-,-
28988,Vantillu Mulitcuisine Restaurarnt,"North Indian,Chinese,Biryani,Tandoor",350,Begumpet Airport road,328,98,P4,-,-
28989,Buzz at Foodmate,"Chinese,Fast Food,Beverages,Ice Cream",200,Himayat nagar road,95,14,P3,-,-
28990,Krupa Mess & tiffins,"North Indian,South Indian",250,JN road,227,77,P2,-,-
28991,Needs Fast food joint,"North Indian,Chinese",200,Kundan Bagh Road,121,-,P2,-,-
28992,Sanjha Chullha,North Indian,250,Hitec city road,143,-,P1,-,-
28993,Sree Chandana Hotel,"North Indian,Chinese,South Indian,Tandoor",300,Maruthi Nagar,78,-,P4,-,-
28998,Cheesecake Alley,Desserts,250,7th Block,19,-,P3,-,-
28999,Chai wala,Cafe,100,1st Block,233,-,P4,-,-
29000,100 Degree Celsius,"North Indian,Chinese,Andhra,Biryani,South Indian,Fast Food,Beverages",350,BTM,5,-,P3,-,-
29000,100 Degrees Celsius,"North Indian,Chinese,Andhra,Biryani,South Indian,Fast Food,Beverages",350,BTM,50,-,P3,-,-
29001,Hyderabad Handi Biryani,"North Indian,Andhra,Biryani,Mughlai,South Indian,Fast Food,Seafood",300,BTM,53,16,P1,-,-
29002,Biryanis and More,"North Indian,Chinese,Andhra,Biryani,South Indian,Mexican",400,Jayanagar,315,-,P3,-,-
29003,Mysuru Coffee Thindi,"Desserts,South Indian,Beverages",150,Jayanagar,247,-,P2,-,-
29005,Banani's Kitchen,Bengali,1000,Sector 49,8,-,P3,-,-
29007,Eatezee Foods,North Indian,300,U block,23,9,P4,-,-
29010,Balaji Santhosh Family Dhaba,"North Indian,Chinese,Tandoor",350,Bhagyalakshmi Nagar,157,-,P2,-,-
29014,Gharana Food Court,"North Indian,Chinese,South Indian,Tandoor",300,Street no 3,178,-,P2,-,-
29015,Golden Crown Family Restaurant,"North Indian,Chinese,Tandoor",300,Road no 3,201,-,P2,-,-
29016,Grand Daawat Biryani,"North Indian,Chinese,Biryani",400,Indira Nagar,213,-,P3,-,-
29017,Dark Stone Ice Cream,Desserts,250,Gharonda,88,-,P3,-,-
29020,MRCB,"North Indian,Chinese,Andhra,Tandoor",300,Road no 3,265,-,P2,-,-
29022,Soft 'N' Creamy,"Fast Food,Bakery,Ice Cream",200,Pallavaram,5,-,P4,-,-
29023,Hotel Marina Park,"Biryani,South Indian,Arabian,Indian,Grill",400,Santhome,94,-,P3,-,-
29024,Fish Land,"Seafood,Indian",550,Worli,49,3,P3,-,-
29025,Kitchen Box,"Chinese,Thai",600,"Dheeraj Arcade, Ambedkar Road",38,5,P3,-,-
29026,White Charcoal - The Empresa Hotel,"North Indian,Desserts,Continental,South Indian,Asian",2000,Oberoi Complex,1,-,P2,-,-
29028,Paanjo Taste,"Fast Food,Pizzas",250,Borvali West,3,-,P6,-,-
29030,Northern Kitchen,"North Indian,Chinese,Fast Food",500,Malad West,23,-,P3,-,-
29030,The Northern Kitchen,"North Indian,Chinese,Fast Food",500,Malad West,69,5,P3,-,-
29031,:Just Biryani,Biryani,500,Seawoods,1,-,P3,-,-
29031,Just Biryani (Seawood),Biryani,500,Seawoods,15,-,P3,-,-
29032,Chefwala,"North Indian,Chinese,South Indian,Fast Food",550,Mulund West,28,1,P3,-,-
29034,Pioneer Bakery & Fastfood,Bakery,200,Ravinder Nagar,4,-,P3,-,-
29035,The Joint,Arabian,200,MIGH colony,409,-,P3,-,-
29037,Papa John's,"American,Fast Food,Pizzas",750,C.V Ramanagar,164,-,-,-,-
